200501BS70030,-0.181674,51.481575,3,2,1,16/02/2005,4,10:35,3220,6,30,1,1,1,2,36,1,2,36,-1
200501BS70031,-0.205645,51.516656,3,1,1,18/02/2005,6,17:36,412,6,30,2,2,1,1,38,11,1,30,-1
200501BS70032,-0.190229,51.501941,3,1,1,15/02/2005,3,16:05,0,6,30,1,1,1,1,40,9,1,49,-1
200501BS70032,-0.190229,51.501941,3,1,1,15/02/2005,3,16:05,0,6,30,1,1,1,1,40,9,1,49,-1
200501BS70033,-0.179727,51.497911,3,1,1,10/2/2005,5,13:56,0,6,30,2,2,1,2,19,8,1,58,12
200501BS70034,-0.211037,51.518806,3,2,1,16/02/2005,4,14:10,450,6,30,1,1,1,1,14,1,1,14,-1
200501BS70036,-0.194449,51.49724,3,2,1,21/02/2005,2,10:10,0,1,30,1,1,1,1,41,9,1,41,5
200501BS70036,-0.194449,51.49724,3,2,1,21/02/2005,2,10:10,0,1,30,1,1,1,1,41,9,1,-1,9
200501BS70036,-0.194449,51.49724,3,2,1,21/02/2005,2,10:10,0,1,30,1,1,1,1,41,9,1,-1,9
200501BS70037,-0.208481,51.506807,3,1,1,20/02/2005,1,14:50,0,6,30,2,2,1,2,6,9,2,59,8
200501BS70038,-0.174463,51.481822,3,3,1,22/02/2005,3,14:43,3220,3,30,1,2,1,1,43,19,1,24,-1
200501BS70038,-0.174463,51.481822,3,3,1,22/02/2005,3,14:43,3220,3,30,1,2,1,1,43,9,1,58,-1
200501BS70039,-0.198704,51.49164,3,2,2,21/02/2005,2,17:20,3220,6,30,1,1,1,1,24,9,1,-1,9
200501BS70039,-0.198704,51.49164,3,2,2,21/02/2005,2,17:20,3220,6,30,1,1,1,1,-1,9,1,24,4
200501BS70039,-0.198704,51.49164,3,2,2,21/02/2005,2,17:20,3220,6,30,1,1,1,1,-1,9,1,-1,9
200501BS70040,-0.202208,51.494121,3,2,1,20/02/2005,1,12:40,3220,2,30,1,1,1,2,59,1,2,59,-1
200501BS70042,-0.168929,51.494146,3,2,2,26/02/2005,7,22:25,308,6,30,1,1,1,1,29,9,1,29,-1
200501BS70042,-0.168929,51.494146,3,2,2,26/02/2005,7,22:25,308,6,30,1,1,1,1,29,9,1,29,-1
200501BS70042,-0.168929,51.494146,3,2,2,26/02/2005,7,22:25,308,6,30,1,1,1,1,29,9,1,29,-1
200501BS70042,-0.168929,51.494146,3,2,2,26/02/2005,7,22:25,308,6,30,1,1,1,1,29,9,1,29,-1
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,1,32,-1
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,1,32,-1
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,1,-1,8
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,1,-1,8
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,3,34,2
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,3,-1,-1
200501BS70043,-0.186618,51.491273,3,4,1,28/02/2005,2,18:14,0,6,30,1,2,1,2,20,9,3,-1,-1
200501BS70044,-0.181674,51.481575,3,2,1,24/02/2005,5,16:30,3217,6,30,1,2,1,1,29,9,1,19,-1
200501BS70045,-0.174248,51.487215,3,1,1,1/3/2005,3,19:00,0,6,30,2,2,1,1,58,9,1,58,12
200501BS70046,-0.203363,51.508707,3,1,1,23/02/2005,4,17:13,0,6,30,1,1,1,2,39,9,2,39,9
200501BS70049,-0.179156,51.486931,3,1,1,25/02/2005,6,0:11,308,6,30,2,2,1,2,28,8,1,63,6
200501BS70050,-0.195421,51.509125,3,3,1,23/02/2005,4,19:00,402,2,30,1,1,1,1,26,9,1,55,-1
200501BS70050,-0.195421,51.509125,3,3,1,23/02/2005,4,19:00,402,2,30,1,1,1,1,26,9,2,32,-1
200501BS70050,-0.195421,51.509125,3,3,1,23/02/2005,4,19:00,402,2,30,1,1,1,1,26,1,1,26,-1
200501BS70051,-0.194606,51.493285,3,1,1,26/02/2005,7,1:48,3220,2,30,8,2,1,1,21,9,3,-1,8
200501BS70052,-0.211503,51.499569,3,1,1,23/02/2005,4,7:58,0,6,30,3,3,1,2,61,9,2,33,5
